name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Greenland,9.097937681,9.289038216,9.406432014,9.516649663,9.686670713,9.460934349,9.557584892,9.519940655,9.417587314,8.742249727,11.02756892,10.11405959,11.13127225,10.04355892,10.04583741,,
Grenada,1.574100883,1.602007143,1.741901642,1.775029063,1.917372115,1.914199221,2.054437684,1.97801623,2.116868079,2.004131895,2.105761805,2.241913099,2.305678095,2.368487864,2.359978354,,
Guadeloupe,3.750926612,3.730835238,3.73432808,3.648162763,3.755204503,4.857830813,4.853900006,4.658925024,4.661707242,4.143940917,3.849138879,3.804620915,3.851089251,3.81770775,3.79428761,,
Guam,,,,,,,,,,,,,,,,,
Guatemala,0.715345363,0.649136722,0.724831604,0.816208863,0.813566418,0.882315347,0.922985759,0.940254517,0.867980937,0.936710015,0.988376277,0.974128131,1.020497635,0.911923193,1.08325555,,
Guernsey,,,,,,,,,,,,,,,,,
Guinea,0.165273562,0.162999811,0.160315938,0.153217506,0.154669583,0.153354762,0.153204446,0.153826439,0.153477477,0.150967661,0.130583803,0.128306264,0.129085682,0.1269644,0.125838134,,
Guinea-Bissau,0.250875547,0.249148886,0.263108663,0.181246692,0.20187876,0.159593118,0.156539682,0.162075057,0.189636661,0.191426004,0.193025492,0.197063115,0.200815761,0.19420944,0.197647989,,
Guyana,2.034857232,2.097422461,2.195750193,2.263876454,2.300764461,2.195695637,2.169102998,2.141341163,2.113124361,2.188928165,1.92119998,1.72475003,2.087366301,2.073415312,2.064594724,,
Haiti,0.119622352,0.13604082,0.173767096,0.147682281,0.156673798,0.158196411,0.178497003,0.204359094,0.191102709,0.215718255,0.222025801,0.223578745,0.249571913,0.250059947,0.23009035,,
Holy See,,,,,,,,,,,,,,,,,
Honduras,0.695832188,0.693932732,0.712522279,0.779695974,0.778468363,0.809029351,0.9000192,0.940225369,1.024106755,1.092420807,1.107583107,0.983313453,1.205692354,1.165361358,1.034059905,,
"Hong Kong, China",5.145839939,4.684323709,4.80991722,5.976615386,6.387567869,5.964879228,5.559973889,5.404455849,5.872270853,5.642391203,5.953476178,5.641942835,5.814144106,5.568526921,5.293282823,5.004674846,5.349261607
Hungary,5.81227932,6.078764386,6.005209687,5.919899974,5.896080739,5.606719981,5.60044713,5.517717656,5.827150582,5.672413855,5.74122145,5.686384664,5.561755826,5.452865858,4.866039934,5.012723691,4.855749774
Iceland,7.279103328,8.185281302,7.714035783,7.623145917,7.428080876,7.692945959,7.398095721,7.56902141,7.479532244,7.621056368,7.426179108,7.56453274,7.651856866,7.140573262,6.425959907,,
India,0.953837431,1.019927418,1.043262704,1.05237575,1.104247446,1.125872914,1.123541705,1.126744136,1.159068258,1.200723575,1.237672175,1.300067332,1.372484618,1.513182716,1.638799739,1.714719667,1.817840429
Indonesia,1.127985372,1.252206928,1.358767943,1.011318263,1.14888234,1.234304899,1.363903298,1.400330656,1.427895896,1.503093722,1.504425379,1.500915597,1.615365416,1.755512403,1.902750987,2.122126264,2.140431811
Iran,4.576927862,4.549834944,4.357218722,4.897636893,5.95347043,5.703332935,6.013707836,5.983106901,6.153554261,6.494673899,6.979138479,7.157892726,7.549682558,8.025001472,8.231120343,8.43414176,8.502675608
Iraq,3.839402552,3.31352763,3.149507493,3.228261954,3.122990493,3.036311189,3.475657109,3.45784363,3.515701201,4.285499488,4.125617339,4.062506807,3.792695551,3.790588886,3.548566413,,
Ireland,9.103309058,9.766136214,9.925355918,10.28969176,10.69810408,10.83580018,11.38844195,11.08166333,10.77096007,10.72176714,10.43463887,10.24411158,10.38840669,9.970978507,9.437207284,9.419631135,8.633445308
Isle of Man,,,,,,,,,,,,,,,,,
Israel,10.17051698,9.913840082,11.25893933,10.88847895,10.54754576,10.42158323,10.72255377,10.11600724,10.25114085,9.765522382,8.964345709,9.922316474,9.742903679,9.771644199,9.2563658,9.182411992,9.006259793
Italy,7.700007601,7.541292065,7.621274204,7.783509003,7.683320118,7.863283608,7.815042602,7.813087286,8.093183668,8.113530975,8.067625767,7.957277529,7.749980952,7.468942285,6.652425243,6.771701917,6.573252492
Jamaica,3.941473466,4.103962213,4.236839446,3.839540039,3.820037219,3.996671893,4.080142194,3.92223617,4.051490355,4.02041805,3.969317928,4.457657445,4.975436582,4.391456474,3.139280902,,
Japan,9.509754247,9.658303371,9.605144837,9.247590692,9.542878595,9.699960096,9.54899042,9.652170604,9.805352018,9.97268285,9.795391135,9.735405481,9.888557572,9.542690492,8.700269981,9.264409221,9.299848548
Jersey,,,,,,,,,,,,,,,,,
Jordan,3.093484985,3.145471264,3.129632953,3.105925693,3.065908367,3.212352381,3.25889019,3.378099909,3.427255194,3.692444815,3.935727967,3.772682789,3.792539246,3.662935399,3.741762358,,
Kazakhstan,10.46826189,8.95329235,8.367557469,8.191950109,7.723099967,8.541838638,9.927393996,10.19563648,10.28152014,11.43539763,11.66185126,12.54522526,14.2168957,14.65439865,14.25294899,14.21017716,14.47812316
Kenya,0.275410576,0.330878737,0.285532198,0.337942084,0.33390066,0.333304526,0.292065064,0.241973384,0.199791151,0.219669222,0.240397827,0.261998311,0.2622454,0.266308378,0.312940918,,
Kiribati,0.284797017,0.467502221,0.367986819,0.406980329,0.355452151,0.39281038,0.300019482,0.294521517,0.289117179,0.283929585,0.279021901,0.31361145,0.540106408,0.531775301,0.523665249,,
